user_id,page_visited,time_spent
879,honeydew,222
435,veteran,245
96,latte,169
131,dietician,169
410,meringue,113
178,petroleum,210
54,expansion,91
860,zebra,160
381,xylophone,178
433,skydiver,58
821,outset,26
35,emails,210
251,hawk,68
139,benedict,119
736,flask,33
656,xbox,60
982,git,237
129,quest,85
362,interior,71
384,jingle,67
721,incitement,69
791,warming,129
252,turmoil,219
20,xbox,112
38,benedict,207
62,jailhouse,112
818,deterioration,94
95,proceeding,151
447,idol,108
65,sandbar,214
158,responsibility,22
915,admire,103
160,juggling,38
643,nonbondad,199
938,overlapping,225
628,prostacyclin,144
34,jingle,185
303,outsize,22
945,genius,236
579,hawk,187
744,quartz,234
494,lack,209
45,infusion,65
146,xylophone,84
701,innocence,121
219,xbox,104
833,responsibility,122
206,vermicelli,112
3,kindness,216
857,fight,78
623,knickers,116
535,granny,54
284,workforce,136
883,opportunist,96
498,hacksaw,94
673,hand,246
508,pass,184
346,guacamole,139
173,guitar,131
174,supernatural,188
180,quiz,221
209,zucchini,103
209,millimeter,108
720,hand,22
55,turmoil,163
355,ultimatum,38
778,oyster,159
330,stab,86
128,aspic,67
226,outset,121
882,veteran,30
647,radar,209
985,railroad,96
74,kitsch,97
367,but,207
917,protagonist,100
387,semicircle,54
964,audiotape,229
75,innocence,92
962,responsibility,49
58,workmanship,42
365,kibbutznik,72
447,kindergarten,190
963,audiotape,195
106,uzbekistan,122
398,hello,103
421,congratulation,92
600,yin,209
235,dietician,152
983,workforce,229
11,armenian,121
954,grinder,49
613,question,196
633,flask,61
923,zebra,84
480,imagery,194
721,zucchini,111
132,xylophone,191
206,tallith,183
628,horseshoe,77
512,financing,197
880,vista,187
571,planet,192
821,semicircle,64
210,latte,27
959,semicircle,140
996,incitement,162
477,necessity,82
808,hype,223
217,opinon,27
336,maker,133
68,ultimatum,36
450,opinon,101
37,german,45
273,admire,158
555,hit,226
432,jailhouse,154
790,urine,94
271,whereabouts,98
617,good-bye,172
819,responsibility,193
715,horseshoe,138
506,interior,89
760,versaille,36
988,grinder,82
52,hawk,84
867,incitement,136
840,hybridisation,30
643,xylophone,146
664,goodie,204
703,latte,190
130,improvement,47
655,formatting,131
284,relaxation,189
484,honeydew,88
595,inspector,225
247,zealot,145
1,yoke,154
236,restoration,193
804,likelihood,191
121,tessellation,51
482,thumbnail,96
886,zebrafish,29
285,tallith,133
270,vulnerability,182
58,jam,127
85,harm,136
325,versaille,195
418,xylophone,36
142,inspector,87
390,warming,46
382,uzbekistan,164
275,defense,165
202,father-in-law,195
278,xbox,129
95,aquarist,244
613,factotum,153
27,earring,118
318,turmoil,160
277,gall-bladder,137
808,relationship,167
611,overlapping,110
38,hello,212
874,volume,222
171,gall-bladder,181
405,northwest,235
748,essence,220
420,incitement,114
225,unwillingness,120
556,rep,183
267,citral,20
4,gateway,161
862,kindness,169
579,pillowcase,150
134,outsize,79
549,festivity,210
291,hello,244
693,overlapping,126
702,littleneck,213
354,volume,24
667,yoke,123
484,armenian,219
911,zoologist,91
733,xylophone,140
194,quiz,185
553,emails,105
380,freeze,133
824,killie,146
808,overlapping,134
97,infusion,127
101,xylophone,202
183,tram,248
657,kitsch,68
173,gateway,91
703,harvester,101
923,flask,136
776,nonbondad,223
552,genius,136
819,father-in-law,147
391,north america,184
558,rooster,121
860,german,238
428,symphony,89
310,kern,189
174,zealot,209
596,nerve,63
68,zebrafish,188
714,transom,224
212,ultimatum,80
747,hype,88
654,oppression,131
757,kibbutznik,158
624,father-in-law,184
458,hybridisation,91
397,railroad,148
987,backbone,172
878,executive,124
837,responsibility,182
19,millimeter,143
645,quartz,60
368,likelihood,229
821,memo,149
779,nonbondad,83
535,zither,92
401,german,130
950,vermicelli,91
598,yang,118
58,opinon,106
764,lunch,43
146,petroleum,23
704,kenneth,73
393,yoke,240
826,diagram,170
699,yin,231
122,fresco,232
582,overlapping,206
6,hurry,35
156,tessellation,72
505,responsibility,27
149,backbone,159
627,imagery,68
63,zebrafish,216
741,grimness,181
656,horseshoe,168
851,ketchup,123
615,congratulation,70
834,semantics,154
184,idol,210
385,interior,146
55,membrane,118
849,juggling,213
89,ravelin,196
519,vulnerability,243
272,admire,71
183,numeracy,121
173,roadshow,156
368,extract,231
870,innocence,105
468,zipline,239
183,gnu,211
590,yin,24
850,workmanship,91
747,xylophone,221
513,mailing,245
852,roadshow,123
944,outsider,186
336,membrane,227
389,zero,133
380,millimeter,41
42,annexation,40
628,deterioration,241
191,impostor,136
816,factotum,29
330,knickers,150
906,zoologist,150
208,workmanship,67
124,gnu,157
11,hope,146
597,incircle,110
819,update,110
154,incarceration,82
143,hand,104
702,jam,243
323,kick,224
828,north america,185
249,feeding,208
737,planet,147
690,father-in-law,56
829,unwillingness,244
163,gateway,76
168,reinscription,146
171,quartz,174
567,volume,207
777,reference,75
189,xbox,78
528,traveler,108
732,formatting,162
676,infusion,31
756,producer,177
27,vista,86
976,kindness,68
622,quarto,163
286,blogosphere,172
503,pass,167
493,kenneth,128
347,horseshoe,106
334,yoke,197
935,lunch,180
916,granny,189
460,left,234
15,armenian,156
835,hand,241
158,tune-up,119
18,xbox,230
511,kido,34
683,pass,51
669,harvester,58
927,defense,125
201,brat,186
817,inspector,213
529,festivity,209
945,grease,94
123,xylophone,223
670,lyre,28
442,normalisation,229
994,ostrich,140
600,good-bye,172
914,latte,170
970,admire,162
51,pillowcase,215
55,symphony,29
750,emptiness,90
472,sandbar,206
820,ultimatum,188
345,underpass,88
729,crackpot,116
430,breakfast,183
604,whereabouts,230
94,jute,44
461,grimness,241
731,yoke,239
590,veteran,75
752,income,221
763,brat,33
561,xbox,131
329,lust,241
582,northwest,85
945,evening-wear,233
223,zither,132
862,veteran,80
112,evening-wear,199
874,idol,169
343,warming,177
741,jute,119
153,mistake,115
598,hornet,77
344,zookeeper,236
167,kitten,60
71,warming,238
236,but,28
283,vulnerability,112
244,admire,113
500,fresco,27
478,kindergarten,240
601,admire,181
589,fabric,109
111,crackpot,204
60,tune-up,64
650,step-grandfather,155
994,citral,228
802,git,23
55,rangoon,63
815,kido,129
668,hype,178
333,fresco,54
111,hit,55
688,nectarine,193
948,executive,27
304,memo,182
996,zebra,68
806,gateway,36
513,taxis,46
749,zebra,83
528,ostrich,103
569,gateway,97
549,workpaper,106
971,brat,39
890,economics,147
842,formatting,108
463,income,138
402,cumin,153
307,thirst,224
865,gateway,189
305,urination,76
397,relaxation,57
419,transom,170
278,emptiness,98
739,zucchini,209
714,synch,224
276,diagram,201
459,kindness,146
893,gateway,244
282,lube,172
469,knickers,153
272,xylophone,199
343,executive,195
759,millimeter,139
727,hawk,88
92,synch,95
443,greatness,94
568,ostrich,69
627,little,46
370,likelihood,193
9,fat,158
902,deterioration,83
953,improvement,202
528,kitten,179
474,nectarine,33
537,but,161
970,zebrafish,131
713,proceeding,141
453,nerve,118
234,vomiting,202
494,pan,246
411,romaine,20
643,emery,92
882,grimness,144
653,annexation,50
56,uzbekistan,177
205,appellation,187
609,zoologist,177
64,tambour,118
801,reinscription,181
44,quarto,164
271,quest,175
376,hybridisation,66
517,zoologist,202
759,workmanship,157
69,little,179
13,proceeding,186
341,brat,230
191,graft,56
43,thumbnail,44
247,rep,243
322,yoke,123
806,financing,100
395,education,206
920,zoologist,162
756,kenneth,50
27,benedict,235
356,aspic,195
447,refrigerator,52
156,petroleum,26
510,memo,225
175,admire,225
445,epee,96
682,but,87
321,zither,206
748,kibbutznik,84
955,idol,51
47,hurry,208
212,independence,166
100,likelihood,216
785,supernatural,178
474,kenneth,121
503,little,29
624,lyre,142
303,hacksaw,146
86,registry,222
475,necessity,55
552,xbox,53
134,semantics,206
58,innocence,166
832,xylophone,243
228,lyre,107
391,normalisation,59
566,but,80
791,ultimatum,44
829,vulnerability,69
299,millimeter,28
340,jute,171
992,quartz,145
459,update,241
864,organising,136
891,backbone,236
628,mailing,42
488,rep,242
657,zealot,153
133,yang,34
740,workpaper,88
131,ravelin,74
309,veteran,70
793,ravelin,181
23,visual,206
788,north america,108
686,jimmy,53
825,thumbnail,24
911,goodie,122
894,kendo,195
259,workpaper,203
28,idol,30
571,proliferation,210
559,jingle,122
781,pass,135
851,mistake,24
189,greatness,204
481,german,177
588,gateway,172
839,latte,245
613,cumin,61
507,kick,178
226,relabelling,95
257,thirst,245
938,financing,63
559,urinal,225
734,zealot,69
496,update,97
631,appellation,142
485,opportunist,74
281,knickers,45
309,yoke,80
979,refrigerator,74
846,kenneth,229
124,workpaper,150
73,relaxation,202
567,producer,88
497,horseshoe,217
767,incarceration,239
780,afterlife,166
947,zealot,214
776,tallith,207
891,numeracy,76
294,unwillingness,143
216,proliferation,196
67,oyster,27
135,xylophone,171
521,breakfast,69
838,diagram,187
10,kitsch,190
166,xylophone,177
157,x-ray,243
135,hit,169
590,deterioration,207
726,backbone,145
706,transom,176
137,lunch,160
624,reinscription,93
881,membrane,25
440,deterioration,66
38,update,146
511,uzbekistan,100
750,afterlife,26
529,zither,115
831,little,76
77,grimness,165
152,jingle,113
932,fresco,134
651,jute,167
426,x-ray,248
589,goodie,169
891,symphony,58
900,ravelin,241
798,interior,84
351,yolk,235
77,unwillingness,162
586,quest,145
899,interior,233
39,tradition,41
580,crackpot,23
212,breakfast,114
616,yoke,214
931,incarceration,209
391,horseshoe,207
653,armenian,139
21,jason,247
870,jam,89
263,grease,110
76,ultimatum,50
620,update,216
471,pillowcase,74
133,millimeter,158
282,tram,164
334,organising,156
176,membrane,179
874,proliferation,201
551,junket,233
825,discomfiture,153
536,blogosphere,136
973,zucchini,136
12,lack,215
80,imagery,35
544,grandparent,210
375,kido,94
233,emery,228
306,evening-wear,225
457,rooster,210
849,misadventure,123
672,horseshoe,169
527,nonbondad,144
498,utensil,91
755,x-ray,162
519,symphony,58
26,jason,157
518,pillowcase,223
70,xbox,53
760,kendo,201
977,numeracy,171
235,incircle,235
106,symphony,147
916,zealot,187
206,reinscription,190
419,quest,177
959,synch,163
866,misadventure,23
185,zealot,132
678,improvement,118
335,uzbekistan,248
132,hornet,46
186,yorkedness,248
844,xylophone,106
794,zebrafish,245
697,brat,36
10,guitar,234
15,tune-up,86
95,vulnerability,61
691,romaine,123
553,refrigerator,158
662,planet,20
49,congratulation,49
146,git,139
705,ravelin,143
907,urinal,87
918,oppression,78
310,semantics,212
937,git,238
764,outsize,213
361,breakfast,62
856,stab,61
497,membrane,22
876,improvement,20
160,kendo,89
168,oyster,126
468,admire,21
3,proceeding,140
909,radar,168
935,jailhouse,221
744,income,215
840,jam,116
393,soda,227
405,wrapper,179
39,little,69
173,warming,212
979,skydiver,122
819,underpass,150
208,textbook,182
595,extract,208
660,lust,52
922,reinscription,150
341,nonbondad,223
760,neologism,103
125,urination,88
225,income,227
150,yin,122
903,jingle,203
182,aspic,229
233,rooster,89
404,railroad,144
64,petroleum,204
112,millimeter,155
364,lube,197
582,authorisation,31
786,jailhouse,178
387,urine,111
393,hand,150
558,millimeter,99
31,ketchup,170
736,unwillingness,180
432,kitsch,176
588,but,138
223,blogosphere,226
463,fertilizer,241
19,kindergarten,127
496,killie,112
659,planet,105
841,greatness,208
66,workpaper,109
35,economics,124
595,graft,29
53,kimberly,97
285,zoologist,108
758,good-bye,67
911,expansion,129
222,jimmy,133
588,hit,242
1,zoologist,85
240,hand,178
235,north america,77
9,lust,221
828,kern,188
39,quarto,145
244,xylophone,76
300,registry,87
768,skydiver,230
812,outsider,108
467,juggling,106
230,hand,183
437,jimmy,137
1000,millimeter,244
527,raffle,234
22,quartz,155
468,freeze,110
635,workpaper,205
178,jimmy,140
245,fabric,232
534,xylophone,63
453,update,93
699,factotum,130
28,yoke,233
75,discomfiture,242
911,ischemia,109
731,admire,194
68,proceeding,161
571,kenneth,166
394,signatory,173
571,admire,189
484,necessity,25
439,signatory,218
998,goodie,84
732,granny,36
942,guitar,92
696,quest,101
356,jason,169
381,fresco,245
729,membrane,69
685,yin,169
819,infusion,88
951,essence,220
95,discomfiture,82
208,greatness,86
717,wrapper,164
803,kendo,231
248,genius,156
409,xylophone,74
291,uzbekistan,191
185,reinscription,220
492,inequality,144
33,xylophone,242
772,urine,121
682,relationship,183
604,vomiting,223
7,zoologist,143
240,misadventure,228
606,underpass,33
704,afterlife,98
157,gazelle,198
882,visual,181
829,kido,86
705,littleneck,184
35,education,25
392,caucasian,34
281,yorkedness,68
375,zealot,56
217,semantics,97
932,radar,189
594,blogosphere,235
331,innocence,188
584,misadventure,200
551,skydiver,99
784,essence,49
861,lyre,110
808,admire,83
55,but,207
851,nonbondad,124
47,tambour,54
987,planet,170
679,llama,237
429,reinscription,121
223,financing,218
520,reporter,247
223,xylophone,225
653,vomiting,28
208,greatness,201
760,xylophone,76
942,gateway,112
85,brat,70
928,restoration,55
651,relationship,156
894,vulnerability,164
764,relationship,245
338,but,92
186,signatory,124
47,zipline,229
187,transom,53
964,breakfast,153
414,discomfiture,182
402,refrigerator,187
795,quest,54
969,xylophone,220
423,pass,112
847,tradition,139
861,workmanship,149
960,hawk,189
453,oppression,230
278,greatness,137
472,north america,238
314,proceeding,163
481,emery,95
720,roadshow,212
893,evening-wear,140
415,reinscription,98
451,warming,97
262,hit,28
717,vomiting,208
752,quarto,248
789,flood,123
200,registry,235
112,semicircle,149
349,zero,144
526,jug,172
71,zipline,20
703,neologism,245
687,xbox,117
110,xylophone,203
802,zealot,242
434,jam,226
190,earring,140
168,planet,83
84,grimness,238
17,xylophone,88
148,admire,88
266,fresco,156
803,aspic,153
550,petroleum,177
951,responsibility,145
566,feeding,117
89,zebrafish,177
609,memo,87
770,plain,144
155,meringue,151
742,textbook,149
938,killie,197
179,inspector,187
659,tram,182
410,zoologist,212
737,millimeter,130
341,gall-bladder,231
822,necessity,51
295,jingle,50
560,knife,84
606,step-grandfather,216
741,jingle,129
980,yin,190
758,incitement,238
193,quarto,94
527,greatness,240
930,extract,244
781,flood,106
573,harm,165
846,vomiting,219
442,oppression,146
212,yang,195
283,zealot,221
266,earring,36
44,zipline,88
844,fight,215
35,killie,198
171,planet,166
664,reference,123
447,kern,194
118,economics,236
298,likelihood,20
880,tessellation,108
43,maker,237
868,deterioration,231
984,kitsch,95
819,utensil,148
194,economics,230
950,ostrich,121
548,reporter,97
706,northwest,204
860,grandparent,69
940,quiz,55
24,step-grandfather,222
38,honeydew,106
978,fight,110
831,interior,240
52,millimeter,146
998,innocence,59
748,x-ray,40
128,protagonist,238
49,harm,27
653,zither,151
531,earring,208
806,guacamole,70
758,financing,134
529,registry,120
991,hope,153
971,ultimatum,67
637,kitsch,204
996,producer,146
393,kitten,128
318,guacamole,47
910,vista,177
350,zealot,134
793,visual,40
697,expansion,224
369,turmoil,176
80,admire,55
111,greatness,57
532,skydiver,58
655,radar,99
737,gazelle,208
749,hybridisation,163
703,fresco,82
969,kenneth,190
612,nonbondad,183
978,xbox,77
442,kendo,204
886,hit,171
439,yolk,127
304,x-ray,69
343,prostacyclin,159
944,mistake,248
116,traveler,112
71,proliferation,38
846,guitar,32
543,knife,107
419,traveler,247
534,textbook,97
832,imagery,44
307,rep,192
276,urine,76
471,rep,62
692,soda,77
798,zither,95
609,soda,91
211,nerve,115
203,underwire,48
494,expansion,52
441,quiz,73
505,goodie,238
582,git,75
518,lube,62
973,zebrafish,67
954,audiotape,130
574,tremor,214
957,flood,169
350,jason,173
687,genius,41
834,northwest,31
500,vermicelli,98
4,hype,67
961,kitsch,39
635,textbook,66
12,vomiting,65
320,harvester,146
207,vista,33
987,step-grandfather,88
578,x-ray,100
490,ravelin,150
826,education,129
864,x-ray,52
224,executive,167
685,uzbekistan,63
63,guitar,192
577,inequality,118
805,annexation,169
463,jam,94
523,hope,31
747,lyre,61
17,hello,75
427,kibbutznik,179
697,relaxation,204
613,epee,46
207,soda,51
252,relationship,132
247,gateway,184
876,semicircle,27
784,kitten,54
756,thumbnail,155
753,gnu,78
461,breakfast,109
539,kindergarten,122
497,kimberly,56
931,incarceration,36
596,harm,64
213,workforce,172
902,guacamole,88
50,killie,189
95,independence,224
402,junket,99
17,planet,215
762,appellation,112
906,nerve,47
711,dickey,214
118,greatness,84
137,outsider,136
456,x-ray,233
904,jason,235
65,meringue,213
570,semantics,73
687,pass,109
802,nectarine,232
264,relaxation,245
850,hello,162
43,versaille,79
674,wrapper,166
773,hit,78
693,afterlife,45
961,lunch,193
59,question,37
527,yorkedness,138
721,x-ray,228
133,lunch,122
234,hornet,59
240,kick,174
273,underpass,153
668,railroad,131
20,tradition,166
95,incarceration,161
954,llama,192
770,jingle,32
981,restoration,44
191,grimness,220
17,jute,222
251,uzbekistan,215
218,quest,76
549,northwest,25
313,tremor,191
677,sandbar,137
600,incitement,174
557,mistake,150
608,jimmy,86
611,littleneck,73
258,necessity,137
149,knickers,114
171,xylophone,150
130,honeydew,242
965,petroleum,229
687,x-ray,139
20,relationship,205
855,aspic,230
54,aspic,215
658,kick,40
226,xylophone,185
750,xbox,173
121,knife,236
368,refrigerator,209
280,vulnerability,82
196,fertilizer,26
779,kitten,70
896,kibbutznik,106
35,inspector,120
477,workpaper,120
817,yang,94
941,breakfast,159
384,emails,143
221,tambour,231
318,zero,178
588,quest,139
210,deterioration,169
722,spectrum,224
167,hype,110
818,freeze,109
312,lunch,60
199,economics,150
129,hornet,101
586,brat,241
428,relabelling,182
690,versaille,47
937,urine,166
34,zither,193
707,hype,109
110,admire,138
866,kindergarten,165
389,taxis,124
995,juggling,223
224,festivity,106
297,semicircle,143
81,numeracy,121
87,update,136
5,horseshoe,120
563,granny,101
802,epee,32
397,yoke,75
601,utensil,36
741,ostrich,127
492,kindergarten,205
471,hornet,37
856,sandbar,134
658,xylophone,170
660,lack,188
340,overlapping,224
312,pass,192
935,genius,94
926,hype,227
303,numeracy,200
620,discomfiture,176
802,misadventure,241
864,lookout,30
782,zoologist,197
146,knickers,65
29,expansion,53
252,dietician,69
387,jam,36
845,xylophone,184
446,jam,101
833,economics,110
341,knife,21
906,formatting,102
842,congratulation,107
426,xylophone,206
295,uzbekistan,232
254,hornet,134
172,authorisation,173
508,outsize,170
215,relationship,107
21,soda,136
673,improvement,100
179,festivity,83
423,citral,200
651,xylophone,180
543,aquarist,70
124,symphony,42
70,overlapping,84
606,xylophone,50
664,normalisation,20
636,hacksaw,127
352,tessellation,223
618,greatness,148
242,mailing,37
294,junket,49
680,xylophone,162
954,tune-up,154
514,hurry,162
904,git,91
796,caucasian,53
580,membrane,43
147,visual,103
398,idol,83
999,north america,80
125,unwillingness,137
179,hornet,225
188,misadventure,21
624,hybridisation,204
919,ostrich,197
437,fight,50
335,yin,220
281,oppression,32
833,interior,81
870,hawk,228
171,zither,84
112,zebrafish,155
39,armenian,144
180,misadventure,181
645,genius,231
225,taxis,110
221,kibbutznik,182
609,tambour,167
90,fabric,197
968,reinscription,96
991,pass,217
548,lookout,152
821,signatory,42
275,gateway,38
619,flask,53
207,gnu,142
852,lookout,179
485,idol,246
956,stab,211
432,little,167
915,guacamole,136
898,tradition,239
960,nectarine,67
860,rep,216
254,german,50
217,hand,109
218,greatness,182
822,hornet,76
466,graft,200
364,uzbekistan,231
183,worry,21
876,workpaper,84
59,lookout,190
849,xbox,213
515,pass,56
633,tremor,27
22,question,54
740,urinal,144
820,eavesdropper,209
955,hype,170
656,jingle,154
361,quiz,20
374,traveler,98
949,kindergarten,187
260,meringue,140
910,ostrich,239
340,flood,129
661,normalisation,226
688,hello,63
958,jingle,123
213,guitar,74
422,yin,160
712,numeracy,181
646,volume,210
371,incircle,231
38,grimness,132
448,kimberly,206
538,vermicelli,151
436,versaille,136
376,sandbar,56
205,fabric,90
400,zucchini,166
980,grandparent,130
530,turmoil,224
116,stab,231
875,independence,117
8,good-bye,190
831,tremor,39
376,inspector,159
264,gall-bladder,237
724,vomiting,96
637,uzbekistan,146
999,yolk,153
739,emery,125
301,gall-bladder,134
64,stab,43
724,harm,43
130,ostrich,131
566,xbox,45
467,xbox,217
157,ravelin,245
736,signatory,71
614,kendo,134
845,zither,225
150,incarceration,99
186,ketchup,62
271,flood,35
248,hurry,74
307,quiz,216
676,kibbutznik,105
655,diagram,185
683,festivity,113
625,workpaper,62
852,radar,163
90,yin,55
105,zoologist,103
237,zipline,219
773,fight,68
765,expansion,154
758,protagonist,237
458,hype,62
52,north america,247
204,necessity,62
424,veteran,65
150,congratulation,233
261,urination,217
340,pan,196
490,windmill,131
693,epee,100
630,pillowcase,152
993,benedict,96
266,reference,221
283,greatness,162
250,flask,131
631,lube,180
396,eavesdropper,185
285,quidditch,52
454,emptiness,69
300,planet,56
123,quartz,119
503,skydiver,57
999,deterioration,224
931,normalisation,208
110,traveler,129
174,radar,217
960,ostrich,187
401,urination,96
776,pass,192
663,kindergarten,208
663,lack,226
371,lack,136
461,nerve,138
189,financing,143
328,wolf,20
797,authorisation,177
683,inspector,184
454,latte,28
288,opinon,28
924,xylophone,221
470,llama,122
846,zebrafish,228
507,opinon,28
172,ischemia,135
585,german,106
201,volume,20
797,versaille,43
961,inequality,233
579,inequality,41
756,opinon,116
275,improvement,108
361,citral,134
639,plain,197
619,tram,112
346,symphony,107
959,ischemia,162
817,grimness,144
915,blogosphere,162
341,jug,86
600,aquarist,188
407,memo,230
401,thumbnail,81
506,authorisation,99
929,worry,82
357,hope,63
784,festivity,106
830,numeracy,56
486,hurry,81
927,jingle,121
470,grandparent,133
331,outsider,93
68,semicircle,114
481,outsider,69
783,quiz,21
560,refrigerator,94
695,kick,61
905,prostacyclin,113
527,zoologist,141
192,outsize,218
356,greatness,91
363,connectedness,224
859,opinon,117
664,flask,33
286,symphony,43
771,fertilizer,81
632,jailhouse,163
389,hornet,220
372,wolf,214
653,lust,119
249,zucchini,28
643,ultimatum,37
8,jug,234
911,yorkedness,183
356,underpass,63
406,tallith,232
136,nectarine,95
717,essence,129
772,breakfast,161
515,jute,125
776,brat,159
115,opportunist,83
271,benedict,120
359,festivity,48
853,guacamole,38
141,normalisation,30
561,uzbekistan,145
246,knickers,45
27,xbox,115
145,expansion,144
486,fresco,116
612,yang,82
103,german,54
835,thumbnail,76
619,idol,189
78,hype,91
724,kiosk,127
687,good-bye,62
333,emails,239
233,oyster,52
993,lookout,223
810,jason,81
391,xylophone,72
89,littleneck,234
592,gall-bladder,203
200,extract,201
807,backbone,105
506,registry,70
463,urination,139
142,grinder,202
584,jingle,44
705,genius,35
171,armenian,161
551,tram,125
752,volume,133
747,uzbekistan,169
550,workforce,160
914,ultimatum,92
707,freeze,221
924,meringue,155
167,kindergarten,67
82,symphony,153
742,volume,238
8,meringue,193
98,zipline,70
100,little,56
972,jailhouse,161
69,zoologist,83
155,economics,80
108,innocence,77
810,llama,194
662,raffle,226
78,northwest,63
71,relationship,174
742,aspic,194
543,xbox,23
561,infusion,196
81,necessity,114
186,membrane,177
703,relaxation,155
823,zipline,200
343,zero,87
869,urinal,96
144,question,144
949,radar,30
949,goodie,209
522,urine,175
528,imagery,171
992,granny,185
655,yoke,62
462,jason,34
867,zealot,87
540,brat,225
836,evening-wear,87
173,dietician,172
653,pillowcase,156
918,petroleum,223
229,relaxation,26
189,hype,165
940,freeze,136
74,xylophone,167
201,honeydew,23
168,grandparent,195
442,citral,125
740,killie,216
412,xbox,151
125,meringue,31
294,likelihood,143
674,yin,90
266,x-ray,100
390,jimmy,212
142,fresco,166
350,jug,190
487,freeze,210
134,evening-wear,67
427,lyre,231
153,knickers,117
605,extract,204
555,symphony,85
115,annexation,171
483,oppression,81
750,inspector,67
10,kern,34
855,admire,92
443,vermicelli,147
427,windmill,194
532,outsider,76
72,jailhouse,202
403,ravelin,189
421,cumin,152
914,workmanship,58
501,dietician,232
179,misadventure,193
132,tambour,144
756,freeze,158
687,kindness,204
508,supernatural,202
72,windmill,245
395,admire,240
784,xylophone,78
805,inequality,42
883,thirst,119
671,overlapping,164
359,guitar,20
88,yoke,43
228,inspector,21
121,kern,120
508,git,189
861,interior,214
420,registry,69
673,formatting,187
673,dickey,47
853,visual,85
252,grinder,158
352,ravelin,100
814,step-grandfather,67
287,hand,200
564,xylophone,61
686,incarceration,182
467,guitar,145
341,semicircle,112
292,zookeeper,146
892,festivity,48
681,greatness,70
646,jam,153
333,zealot,212
889,honeydew,70
768,guacamole,70
780,rooster,56
792,normalisation,229
992,rep,61
937,tremor,138
71,vulnerability,165
550,tram,139
312,pan,61
324,blogosphere,167
320,left,159
581,transom,213
737,outsize,129
890,xylophone,92
942,wrapper,88
456,memo,35
461,reporter,119
964,vomiting,231
107,git,150
950,killie,151
435,job,72
689,executive,122
879,xylophone,181
585,gazelle,55
340,worry,85
891,lust,177
154,zucchini,136
240,connectedness,214
602,knife,74
601,yin,58
821,utensil,206
884,volume,143
691,incircle,28
461,interior,91
697,zookeeper,93
245,xylophone,46
729,jute,178
911,rep,183
126,education,110
437,ostrich,45
260,guitar,152
358,yin,59
820,defense,188
39,tambour,242
166,caucasian,195
96,gall-bladder,231
439,numeracy,162
709,mistake,84
216,caucasian,159
970,traveler,130
236,aspic,185
783,innocence,21
423,zookeeper,135
405,dickey,171
679,semicircle,246
886,vista,110
155,xylophone,92
734,quiz,164
829,breakfast,148
822,numeracy,25
186,kibbutznik,145
317,normalisation,217
350,honeydew,116
671,zipline,227
985,quiz,68
312,vista,175
902,emery,221
335,jingle,28
97,grimness,85
237,juggling,113
350,jingle,231
765,yin,202
735,underpass,38
956,formatting,231
44,gateway,203
775,meringue,172
385,gnu,125
465,opportunist,82
637,cumin,76
804,producer,186
327,inspector,84
317,kitsch,41
233,question,187
338,imagery,230
671,pan,50
341,relaxation,129
838,worry,245
751,gnu,99
111,armenian,195
31,step-grandfather,77
515,latte,173
443,pillowcase,55
198,quest,131
28,skydiver,173
149,kido,232
284,jailhouse,115
186,reporter,230
872,zipline,31
228,lube,21
823,kendo,63
962,hybridisation,222
482,incircle,180
591,responsibility,124
748,north america,30
724,hornet,204
162,millimeter,144
442,but,26
338,memo,22
135,signatory,188
597,neologism,213
246,kimberly,166
286,income,142
201,jason,74
522,llama,47
408,tradition,245
807,whereabouts,174
329,extract,168
471,kindness,229
568,plain,80
60,hello,33
789,tambour,131
171,mailing,233
811,feeding,247
795,goodie,133
284,hope,89
268,semantics,85
144,versaille,34
891,opinon,173
677,wolf,156
802,tram,116
741,tune-up,193
425,yin,175
565,genius,61
554,hacksaw,106
810,zealot,77
574,symphony,230
67,rangoon,114
419,appellation,218
356,kern,189
911,x-ray,123
142,urine,48
563,veteran,89
650,opinon,192
786,essence,51
869,authorisation,181
857,appellation,113
74,registry,81
982,ravelin,118
61,x-ray,44
547,hurry,133
508,tram,63
915,connectedness,218
134,festivity,179
401,executive,180
517,neologism,106
109,numeracy,212
397,audiotape,92
1000,vermicelli,214
980,essence,165
52,dickey,158
354,genius,172
542,urine,144
296,emails,148
374,volume,128
762,hype,135
820,fresco,76
807,nerve,46
690,oyster,29
861,tradition,207
134,innocence,150
583,jailhouse,69
198,romaine,107
289,killie,104
899,jingle,180
24,gateway,59
689,horseshoe,91
676,kido,84
331,crackpot,53
127,killie,216
960,soda,230
916,genius,224
891,registry,37
939,x-ray,175
4,quiz,217
865,knickers,188
689,guitar,71
874,hype,83
874,wolf,157
753,harm,153
966,good-bye,64
276,semantics,78
872,query,131
538,warming,59
534,zealot,243
510,vomiting,54
53,independence,30
147,essence,196
240,urine,200
847,gall-bladder,151
457,relabelling,59
218,grease,168
996,nerve,242
949,north america,107
544,zealot,97
422,flask,127
134,dietician,135
688,plain,172
66,tambour,215
389,tambour,126
975,inspector,129
341,essence,67
429,incarceration,125
734,zipline,171
28,query,152
668,urinal,111
368,zookeeper,238
71,innocence,195
252,utensil,81
377,kindness,82
361,nectarine,74
887,jingle,144
518,nonbondad,90
373,pillowcase,200
638,misadventure,169
324,oyster,198
447,semicircle,75
