user_id,page_visited,time_spent
99,quality,30
25,queue,66
49,xbox,205
20,offence,68
80,quality,178
25,van,148
60,paramedic,42
5,xbox,211
30,defendant,103
36,maker,25
22,quaffle,24
8,jar,118
79,feedback,49
58,linguist,143
18,snob,188
47,van,87
10,auditor,78
47,defendant,55
60,feedback,240
53,xbox,230
80,xbox,207
68,queue,70
97,doubt,49
12,xbox,40
9,doubt,55
70,snob,220
19,bud,239
67,bud,147
58,quality,107
62,doubt,171
92,xbox,97
80,auditor,175
36,quality,179
62,quality,103
58,vegetable,226
11,snob,59
5,xbox,108
48,bud,223
51,maker,173
23,feedback,52
89,ink,203
4,ink,196
8,paramedic,61
27,snob,197
97,queue,71
67,bud,167
52,auditor,224
93,xbox,133
31,bud,49
64,auditor,162
21,ink,208
68,xbox,146
14,van,61
21,vegetable,100
6,ink,132
46,feedback,101
77,vinyl,208
62,snob,203
23,quality,102
53,bud,214
70,quality,196
35,bud,119
41,auditor,67
60,quaffle,224
86,quaffle,44
81,jar,35
92,doubt,139
60,bud,72
5,feedback,191
11,maker,83
55,bud,215
39,offence,181
21,feedback,133
76,quaffle,26
75,quality,150
59,jar,227
29,auditor,131
58,van,95
13,vinyl,151
74,offence,103
21,jar,115
71,jar,38
88,xbox,62
23,vegetable,192
28,defendant,95
2,bud,107
5,quaffle,190
41,xbox,101
22,offence,244
9,xbox,24
75,vinyl,176
2,maker,239
76,xbox,102
21,doubt,114
77,bud,160
42,xbox,230
28,lining,151
38,auditor,43
17,paramedic,52
17,linguist,151
100,maker,47
40,van,89
45,quaffle,148
8,quaffle,174
91,paramedic,70
4,lining,113
26,vegetable,30
11,ink,68
32,snob,90
51,linguist,138
70,feedback,216
71,van,192
43,quaffle,234
63,auditor,162
4,snob,32
28,quality,103
97,paramedic,103
20,ink,207
94,offence,109
50,linguist,25
89,vinyl,21
9,maker,57
80,vinyl,78
37,quaffle,161
61,lining,189
23,doubt,217
99,paramedic,150
33,bud,102
64,linguist,66
29,queue,237
14,jar,174
48,xbox,152
77,maker,106
93,defendant,188
41,snob,209
52,offence,235
59,van,202
68,ink,182
80,doubt,25
78,quaffle,170
80,feedback,38
16,bud,63
100,offence,102
71,quality,31
44,quality,150
9,maker,190
69,van,83
15,bud,80
15,doubt,35
16,defendant,247
64,quality,98
99,maker,72
54,offence,225
53,quaffle,109
73,linguist,38
28,maker,211
98,quality,53
68,lining,247
69,bud,153
85,paramedic,24
7,van,28
99,vinyl,133
68,linguist,185
24,feedback,238
86,linguist,29
93,paramedic,93
43,auditor,171
1,van,175
46,paramedic,88
80,feedback,43
26,doubt,243
92,feedback,112
33,doubt,189
23,paramedic,155
65,auditor,70
82,doubt,54
83,doubt,148
19,xbox,175
99,jar,132
83,paramedic,43
16,xbox,176
65,jar,130
86,linguist,152
73,queue,28
34,paramedic,31
68,defendant,150
7,paramedic,83
54,queue,54
100,paramedic,25
27,queue,69
55,lining,202
45,jar,121
95,snob,92
5,snob,182
26,snob,168
93,xbox,166
55,vinyl,167
94,linguist,145
41,ink,51
15,offence,57
90,van,128
63,vegetable,30
12,lining,181
3,offence,233
31,lining,173
53,xbox,189
48,defendant,189
74,bud,46
42,vinyl,102
42,lining,248
54,paramedic,75
21,doubt,76
34,linguist,243
52,van,59
34,quaffle,104
40,maker,227
63,doubt,64
23,van,80
100,lining,185
79,xbox,116
59,jar,142
94,lining,240
36,ink,84
86,xbox,236
37,jar,167
54,snob,161
18,maker,187
59,vinyl,91
58,vegetable,123
67,van,41
51,maker,22
5,doubt,102
37,vegetable,26
35,paramedic,195
67,auditor,228
70,paramedic,241
55,maker,207
29,quaffle,42
66,auditor,83
85,paramedic,188
46,vinyl,207
42,vegetable,154
62,van,248
43,offence,203
72,linguist,169
2,feedback,120
74,snob,174
6,quality,166
56,bud,66
70,vegetable,135
7,offence,91
52,xbox,59
80,defendant,60
11,vegetable,186
1,queue,126
31,linguist,51
83,vinyl,42
24,maker,37
18,vinyl,158
31,queue,218
36,quality,201
67,offence,21
25,defendant,149
85,jar,206
85,linguist,216
56,vegetable,184
64,vinyl,113
92,paramedic,103
48,defendant,233
39,bud,194
43,auditor,115
37,offence,108
91,bud,32
3,ink,179
43,offence,180
29,feedback,31
2,quaffle,201
18,bud,202
12,maker,40
73,van,126
18,bud,146
95,van,96
78,defendant,114
10,van,86
34,queue,195
25,xbox,118
87,quality,169
34,offence,156
36,quaffle,156
11,doubt,97
30,paramedic,82
35,lining,213
39,vegetable,29
58,ink,47
95,van,105
16,linguist,225
42,quaffle,23
9,defendant,126
62,bud,113
23,offence,89
25,snob,25
5,jar,217
29,feedback,42
69,linguist,213
81,offence,52
87,xbox,93
26,queue,186
67,vegetable,33
87,snob,88
70,doubt,80
92,auditor,239
78,vegetable,121
39,vegetable,189
97,snob,77
18,quaffle,173
60,paramedic,74
88,queue,32
57,xbox,154
53,quality,64
60,snob,149
78,bud,235
82,snob,97
30,vegetable,229
90,snob,158
33,feedback,223
58,xbox,102
27,queue,124
90,lining,189
65,xbox,129
14,snob,48
62,lining,41
63,quality,176
99,feedback,196
9,feedback,170
92,jar,160
39,defendant,230
77,xbox,215
44,quaffle,63
6,feedback,190
59,jar,47
10,van,138
88,quaffle,242
98,paramedic,23
12,quaffle,248
91,snob,184
64,jar,111
79,snob,193
78,ink,87
84,maker,247
55,doubt,187
1,vinyl,97
71,maker,146
94,lining,114
95,van,118
28,jar,60
29,jar,74
54,offence,182
18,quaffle,231
65,queue,127
79,quality,231
56,van,122
40,quaffle,66
12,defendant,211
55,bud,162
4,quaffle,152
93,ink,37
77,van,78
76,queue,200
11,paramedic,122
47,xbox,150
90,maker,55
45,xbox,141
5,jar,143
37,van,162
38,quaffle,96
26,offence,151
86,defendant,93
95,offence,26
74,quality,80
68,lining,99
23,doubt,91
54,doubt,238
16,jar,115
46,lining,189
75,defendant,248
7,offence,177
96,feedback,107
49,defendant,132
56,offence,79
92,offence,156
84,queue,114
64,doubt,135
69,ink,110
68,vinyl,190
100,ink,69
68,lining,227
41,xbox,131
29,xbox,45
6,maker,77
97,quality,64
26,snob,242
37,doubt,23
88,maker,109
37,bud,201
55,snob,66
92,lining,51
44,linguist,77
94,quality,86
45,jar,138
59,jar,38
58,offence,130
7,auditor,157
76,vegetable,128
61,offence,204
28,quaffle,117
55,vegetable,26
67,queue,223
92,xbox,147
100,vegetable,100
1,paramedic,81
65,xbox,70
25,auditor,137
41,offence,57
28,bud,32
1,lining,38
81,doubt,119
61,quality,144
47,snob,167
81,snob,145
43,vinyl,97
43,feedback,132
76,paramedic,226
35,queue,129
61,van,58
21,xbox,98
46,quaffle,67
46,ink,55
59,maker,150
19,auditor,77
55,bud,213
4,vinyl,231
77,queue,97
89,lining,245
14,queue,69
9,xbox,117
12,offence,128
92,van,91
83,defendant,85
80,paramedic,224
42,bud,217
16,auditor,206
73,auditor,105
39,vinyl,54
77,paramedic,143
2,linguist,209
68,quaffle,143
77,lining,43
50,snob,38
29,offence,82
48,jar,82
78,offence,208
95,van,140
15,quality,171
24,auditor,118
27,feedback,104
82,vinyl,20
65,doubt,192
27,xbox,63
25,xbox,46
97,feedback,52
69,snob,189
34,ink,81
24,vegetable,44
16,jar,182
85,doubt,235
70,van,60
65,feedback,48
72,xbox,50
92,van,39
19,bud,49
47,queue,222
82,doubt,120
45,queue,144
41,bud,91
64,snob,27
50,doubt,232
56,vegetable,128
14,bud,189
23,jar,88
10,auditor,49
37,van,149
16,linguist,63
2,doubt,133
23,jar,121
67,maker,248
46,paramedic,66
59,offence,138
34,lining,154
7,doubt,148
85,lining,122
71,bud,191
17,vinyl,103
86,queue,146
86,bud,100
62,defendant,171
82,auditor,94
75,offence,98
93,jar,205
57,maker,82
49,van,87
93,doubt,46
19,maker,202
66,lining,101
11,feedback,117
96,xbox,124
70,auditor,102
61,vinyl,142
7,ink,120
50,queue,248
17,ink,44
1,linguist,75
71,defendant,44
54,maker,23
55,queue,143
29,queue,91
6,ink,104
13,queue,216
78,auditor,198
95,jar,192
94,maker,34
23,linguist,107
89,ink,108
77,xbox,191
14,jar,130
5,quality,229
13,linguist,101
76,feedback,182
84,defendant,49
96,doubt,248
84,bud,215
30,queue,245
61,xbox,148
55,defendant,133
29,doubt,150
15,bud,25
43,van,222
48,quaffle,31
82,feedback,182
73,ink,38
56,vinyl,203
1,doubt,74
51,feedback,20
75,vegetable,63
67,jar,244
72,snob,205
88,jar,53
38,defendant,119
86,van,210
9,van,235
9,maker,108
65,van,98
77,lining,130
89,feedback,127
88,vinyl,81
16,jar,157
29,queue,33
27,snob,167
60,maker,49
71,paramedic,72
20,defendant,89
14,doubt,187
100,xbox,112
4,offence,190
36,linguist,190
61,feedback,162
8,maker,86
25,ink,137
2,doubt,182
49,queue,25
31,bud,150
68,quaffle,42
100,xbox,189
53,vegetable,192
20,van,55
10,quaffle,123
63,maker,54
14,paramedic,93
64,ink,155
39,maker,101
27,maker,187
88,quality,161
3,vegetable,56
94,paramedic,59
82,snob,243
99,offence,57
28,jar,188
45,defendant,179
82,doubt,87
56,quality,199
65,jar,222
40,vinyl,39
96,vegetable,209
39,vegetable,178
54,vegetable,109
70,xbox,164
54,queue,185
94,ink,124
60,lining,36
54,lining,175
52,vegetable,161
30,auditor,51
7,ink,238
42,queue,234
29,queue,144
77,defendant,208
33,jar,35
75,offence,122
94,jar,27
17,vinyl,99
36,quaffle,168
57,auditor,174
15,offence,127
16,bud,33
60,offence,88
10,linguist,61
91,offence,82
6,vinyl,72
47,vinyl,81
37,auditor,56
78,vinyl,248
41,quality,27
28,quaffle,239
59,linguist,34
81,feedback,63
22,maker,61
88,quaffle,247
36,linguist,162
12,auditor,47
50,van,224
98,vegetable,72
93,quaffle,39
100,ink,219
61,linguist,72
1,lining,126
82,doubt,207
23,feedback,133
67,feedback,82
51,auditor,132
25,vinyl,225
10,maker,86
19,doubt,116
31,linguist,114
29,paramedic,144
65,vinyl,156
66,vegetable,53
52,offence,202
15,xbox,42
64,vegetable,218
39,auditor,219
29,defendant,20
62,feedback,22
68,quality,201
45,paramedic,214
42,paramedic,146
6,offence,118
80,quality,225
79,lining,114
80,queue,184
26,vegetable,225
89,lining,216
75,doubt,76
11,xbox,229
53,linguist,188
64,defendant,86
81,quality,179
28,xbox,244
61,snob,92
97,feedback,52
11,offence,100
86,jar,46
11,offence,60
47,queue,150
62,defendant,222
4,bud,198
11,queue,118
1,lining,240
13,queue,86
3,jar,54
73,paramedic,114
29,bud,137
1,defendant,23
34,feedback,24
19,van,208
14,feedback,206
33,vinyl,58
99,maker,146
46,feedback,85
73,auditor,235
50,feedback,181
95,ink,117
66,feedback,178
73,linguist,64
45,quaffle,45
15,bud,207
10,feedback,154
75,feedback,194
1,paramedic,97
11,xbox,158
47,ink,70
40,paramedic,185
24,jar,200
24,ink,159
42,xbox,127
78,paramedic,233
17,auditor,79
58,ink,165
70,vegetable,186
68,xbox,184
18,linguist,97
95,defendant,110
98,queue,136
48,quality,134
2,offence,140
22,lining,62
43,paramedic,225
92,ink,123
51,lining,67
80,xbox,20
2,doubt,84
32,feedback,183
16,feedback,153
92,lining,184
75,lining,148
93,lining,237
27,ink,204
71,quaffle,161
37,linguist,44
73,ink,237
48,defendant,148
52,quaffle,29
1,quaffle,217
55,offence,245
28,defendant,66
74,vinyl,31
30,vegetable,109
52,quality,156
95,offence,125
86,quality,220
87,van,35
38,lining,182
74,bud,216
86,xbox,24
44,linguist,63
9,maker,164
5,quality,114
37,doubt,91
27,vinyl,116
57,xbox,201
31,paramedic,66
51,quality,148
26,vinyl,151
76,auditor,134
16,linguist,141
90,offence,26
51,auditor,167
47,lining,124
7,defendant,66
39,paramedic,72
56,offence,70
19,defendant,185
69,defendant,219
40,snob,219
15,quality,146
31,quality,195
6,queue,231
68,queue,109
28,doubt,112
72,xbox,105
10,doubt,214
61,paramedic,207
24,van,73
10,lining,144
41,auditor,49
56,paramedic,166
20,vegetable,159
89,xbox,74
91,linguist,193
22,queue,93
62,vegetable,90
23,queue,81
56,xbox,82
65,quality,208
75,lining,148
27,vinyl,115
25,maker,80
62,van,186
42,vinyl,163
72,maker,163
27,jar,235
25,vegetable,91
38,quaffle,200
36,vegetable,168
7,queue,41
64,offence,239
70,quaffle,174
41,bud,37
19,xbox,49
26,defendant,225
13,lining,175
35,auditor,226
4,offence,178
89,quality,151
96,feedback,168
22,feedback,111
10,quaffle,227
72,lining,143
78,vegetable,92
58,defendant,154
61,van,44
28,jar,35
52,offence,137
84,feedback,107
30,paramedic,130
17,feedback,160
51,vegetable,137
93,linguist,154
80,linguist,53
60,quality,106
56,vegetable,196
76,lining,166
99,jar,214
5,bud,42
6,quality,153
57,bud,186
36,xbox,237
49,linguist,38
6,maker,92
95,lining,173
64,xbox,101
53,feedback,76
37,bud,198
8,maker,120
86,jar,175
77,vinyl,72
31,maker,248
33,queue,58
88,queue,80
66,feedback,25
25,lining,125
87,vinyl,192
50,quaffle,243
4,doubt,87
59,ink,199
10,doubt,160
36,defendant,241
51,vegetable,132
54,vinyl,31
52,feedback,90
16,feedback,238
32,offence,231
98,queue,93
63,queue,94
44,feedback,151
92,ink,231
36,feedback,190
42,offence,79
63,auditor,117
31,xbox,132
91,xbox,153
7,maker,69
72,bud,211
27,feedback,233
22,defendant,142
57,offence,238
30,quaffle,26
25,paramedic,57
41,maker,81
52,jar,34
49,quaffle,112
33,maker,104
38,quality,220
41,snob,143
22,xbox,164
54,doubt,75
45,queue,206
14,van,96
24,defendant,148
86,auditor,158
75,ink,232
13,linguist,58
21,lining,124
88,van,137
44,lining,56
24,quality,192
66,paramedic,202
84,auditor,58
60,xbox,198
41,linguist,190
82,van,196
95,auditor,177
95,ink,210
27,jar,50
76,vegetable,31
2,doubt,56
28,feedback,88
21,paramedic,241
30,snob,125
12,van,147
13,lining,89
94,maker,173
68,queue,155
61,bud,162
75,paramedic,154
48,doubt,89
13,doubt,207
60,auditor,228
29,defendant,149
33,bud,69
2,vegetable,60
63,vinyl,246
33,doubt,74
69,ink,61
91,auditor,67
13,queue,98
79,doubt,195
1,auditor,84
20,quaffle,149
70,offence,188
52,snob,33
38,xbox,74
40,jar,242
44,defendant,74
21,paramedic,195
13,doubt,188
73,feedback,116
43,doubt,229
19,xbox,162
4,auditor,247
60,snob,89
6,xbox,83
46,lining,26
28,doubt,63
2,xbox,219
28,van,89
43,quality,93
74,defendant,21
3,auditor,172
21,vegetable,205
62,jar,97
73,feedback,82
29,jar,61
32,maker,70
18,ink,74
6,paramedic,149
95,maker,220
69,quality,125
55,bud,187
74,doubt,83
8,queue,185
97,defendant,241
91,quaffle,95
4,paramedic,46
78,quality,226
69,snob,119
49,jar,206
34,xbox,156
99,vegetable,137
16,jar,21
93,snob,39
21,linguist,205
76,bud,169
67,quaffle,240
26,auditor,117
20,van,235
92,linguist,71
60,queue,161
22,feedback,228
80,vegetable,178
24,linguist,221
21,ink,238
78,maker,156
29,offence,23
49,feedback,147
17,queue,217
84,xbox,148
65,auditor,73
51,doubt,221
39,vegetable,135
15,quaffle,63
19,feedback,84
71,offence,102
71,quaffle,166
88,vegetable,209
20,queue,207
41,quaffle,158
83,van,133
82,queue,78
6,queue,21
37,auditor,216
40,quality,173
27,lining,188
85,auditor,224
9,auditor,237
5,maker,245
50,ink,218
26,vinyl,72
55,maker,44
70,snob,161
32,vinyl,95
85,vinyl,20
15,vegetable,72
50,ink,96
74,queue,141
28,vinyl,183
2,vegetable,177
21,bud,207
36,offence,179
30,linguist,203
20,quaffle,230
87,feedback,191
82,snob,123
65,feedback,148
70,vegetable,111
55,lining,165
81,defendant,160
80,quaffle,62
17,quality,110
85,jar,217
63,maker,38
97,defendant,39
55,van,174
34,bud,95
17,auditor,64
79,defendant,214
84,paramedic,74
81,quaffle,240
27,quality,85
100,offence,135
66,lining,201
49,lining,38
68,snob,28
99,offence,197
8,maker,122
99,paramedic,103
17,feedback,162
41,paramedic,77
99,defendant,247
11,snob,141
89,maker,113
47,quaffle,140
54,van,205
59,van,190
46,van,73
86,linguist,227
41,snob,175
85,feedback,146
92,bud,131
57,lining,111
60,jar,45
77,vinyl,233
96,xbox,26
49,quaffle,114
16,feedback,195
12,quality,101
74,jar,223
27,maker,233
94,paramedic,97
33,linguist,41
3,linguist,191
32,quality,65
4,feedback,79
70,doubt,153
54,maker,200
86,queue,121
50,queue,60
66,auditor,158
41,feedback,21
2,bud,230
3,lining,73
12,quaffle,229
32,snob,26
47,defendant,35
11,defendant,108
24,bud,46
70,quality,210
9,offence,224
45,paramedic,211
62,vinyl,78
39,maker,138
70,feedback,25
79,jar,169
54,lining,99
68,doubt,38
66,auditor,204
63,quaffle,179
89,maker,108
35,queue,76
12,snob,136
64,linguist,71
32,doubt,177
82,vegetable,84
96,bud,154
78,doubt,163
89,paramedic,243
14,jar,84
73,maker,219
76,paramedic,100
19,vinyl,158
90,linguist,122
1,jar,119
56,vegetable,111
36,quality,39
63,auditor,194
32,auditor,222
98,defendant,32
99,paramedic,139
44,van,48
48,defendant,145
50,auditor,198
49,defendant,156
80,vinyl,60
43,jar,214
49,vinyl,125
71,jar,87
45,offence,143
80,vegetable,248
8,queue,34
77,lining,124
21,defendant,237
85,snob,171
22,feedback,201
70,queue,68
36,jar,136
9,xbox,111
39,offence,197
81,defendant,245
12,doubt,33
60,van,121
36,ink,151
10,bud,68
56,ink,235
53,vinyl,125
62,defendant,126
79,bud,164
45,auditor,170
79,bud,160
7,auditor,142
89,doubt,92
63,quaffle,167
84,bud,212
87,maker,151
63,linguist,240
85,doubt,49
30,doubt,197
20,van,75
84,doubt,134
73,maker,67
52,feedback,20
12,snob,152
37,auditor,167
45,offence,116
22,vegetable,223
35,auditor,127
73,doubt,83
43,maker,78
26,van,137
16,defendant,45
92,paramedic,52
81,queue,38
3,maker,237
50,offence,77
9,bud,167
75,quality,50
54,quality,195
1,vegetable,160
44,snob,80
75,auditor,181
75,ink,204
30,lining,222
18,doubt,213
40,van,115
75,queue,231
84,offence,203
38,maker,86
75,feedback,171
66,auditor,120
21,jar,220
23,auditor,185
73,xbox,164
78,defendant,202
72,linguist,92
43,van,181
47,vegetable,180
1,snob,83
48,ink,210
88,xbox,150
64,vinyl,200
45,feedback,199
51,auditor,235
34,bud,217
61,linguist,97
43,defendant,27
54,offence,246
65,offence,216
11,vegetable,210
22,vegetable,110
71,paramedic,201
75,vegetable,247
42,queue,71
28,quality,82
85,lining,88
39,queue,155
27,vegetable,99
53,maker,109
52,ink,159
62,ink,212
78,bud,169
69,queue,110
43,quality,125
53,bud,98
44,xbox,144
68,snob,177
28,maker,198
56,doubt,170
25,queue,245
96,quality,174
89,lining,60
43,vinyl,182
97,auditor,58
41,queue,236
43,van,171
31,paramedic,121
81,paramedic,40
21,defendant,86
23,defendant,243
4,lining,169
51,feedback,53
23,linguist,172
89,bud,112
58,maker,195
71,maker,223
70,vinyl,69
37,ink,217
33,quaffle,171
12,ink,114
16,quaffle,65
28,paramedic,65
30,maker,67
64,vinyl,197
68,quaffle,206
34,jar,237
67,offence,117
88,quality,49
12,quality,140
6,linguist,73
36,linguist,167
59,jar,236
82,jar,57
87,jar,81
49,paramedic,97
3,defendant,199
70,van,60
14,vegetable,68
53,paramedic,247
60,xbox,246
11,xbox,45
54,van,45
37,feedback,20
41,ink,221
3,linguist,30
25,xbox,82
35,van,78
48,quality,193
16,vegetable,53
86,bud,124
55,lining,244
26,vinyl,120
3,linguist,159
10,bud,23
45,doubt,93
67,quality,27
40,snob,194
66,maker,35
90,linguist,20
39,quaffle,172
49,feedback,207
66,snob,88
22,queue,73
77,quaffle,215
1,offence,186
11,quaffle,237
98,offence,54
35,quality,97
48,ink,38
24,lining,72
86,feedback,197
6,doubt,221
92,ink,188
7,paramedic,45
54,defendant,81
75,snob,44
74,vinyl,22
45,snob,90
100,bud,35
14,van,225
44,vegetable,197
70,auditor,198
12,maker,130
51,auditor,137
39,feedback,140
34,lining,82
72,jar,49
66,xbox,41
38,quaffle,239
22,doubt,127
75,vegetable,244
9,van,57
90,lining,78
15,paramedic,233
6,doubt,125
98,van,89
41,vinyl,27
94,xbox,148
28,doubt,225
86,quaffle,89
35,doubt,195
1,maker,129
31,lining,103
57,vinyl,210
73,feedback,82
80,snob,95
74,feedback,212
22,bud,207
74,lining,174
36,ink,230
19,defendant,227
69,lining,46
37,queue,248
68,feedback,82
61,vegetable,50
87,defendant,240
99,defendant,177
13,vegetable,65
97,defendant,24
65,snob,146
81,jar,100
91,defendant,142
60,offence,118
39,linguist,173
45,snob,136
99,lining,102
93,quaffle,195
66,lining,82
42,van,224
16,paramedic,55
91,quality,131
71,van,37
70,xbox,57
25,doubt,197
21,doubt,72
99,quality,87
8,lining,57
19,vegetable,125
77,linguist,94
26,lining,117
9,snob,227
50,vegetable,23
45,auditor,143
16,linguist,163
42,vegetable,24
43,van,169
52,queue,150
31,offence,96
96,xbox,237
19,auditor,242
49,vegetable,51
23,vinyl,174
38,lining,220
21,jar,58
14,defendant,23
99,feedback,90
58,vegetable,111
99,vegetable,211
34,quality,187
41,queue,84
67,feedback,49
69,lining,62
5,jar,154
57,doubt,155
31,auditor,226
47,vegetable,103
86,offence,21
32,maker,209
61,bud,83
98,vinyl,187
69,paramedic,182
95,lining,71
33,quality,127
2,queue,90
85,lining,51
83,maker,156
70,quality,196
35,lining,200
36,doubt,36
58,doubt,147
25,queue,127
97,doubt,210
61,linguist,25
17,van,168
35,defendant,180
8,defendant,132
4,ink,62
4,vinyl,212
66,auditor,90
72,vinyl,103
4,defendant,214
37,linguist,245
92,queue,76
95,linguist,244
63,doubt,93
45,offence,96
45,snob,189
3,quality,245
55,vegetable,65
38,bud,208
38,defendant,194
31,vinyl,101
36,linguist,171
75,offence,67
92,vegetable,107
61,ink,71
10,offence,155
56,defendant,212
38,defendant,94
12,jar,125
60,doubt,176
2,auditor,197
11,feedback,88
70,ink,46
92,van,70
82,snob,152
77,quality,206
34,paramedic,173
28,defendant,72
59,lining,162
23,quality,54
86,paramedic,53
87,jar,202
2,auditor,24
3,vinyl,93
76,linguist,47
84,lining,56
42,paramedic,193
79,feedback,209
92,xbox,164
9,quality,153
20,snob,27
59,defendant,157
49,snob,223
23,quality,193
6,feedback,172
54,quaffle,105
39,ink,49
22,lining,241
20,auditor,122
10,quality,46
80,queue,62
98,defendant,68
40,van,32
46,vegetable,242
25,auditor,110
5,ink,106
67,linguist,54
4,bud,77
61,maker,88
55,auditor,51
2,xbox,194
58,bud,77
69,feedback,182
74,defendant,119
61,lining,82
46,linguist,140
59,linguist,53
11,paramedic,70
37,jar,20
10,vinyl,127
48,offence,239
25,quality,135
72,maker,34
7,jar,214
36,van,49
78,xbox,244
1,maker,68
94,van,22
29,jar,144
10,auditor,93
85,vegetable,29
54,vinyl,31
5,vegetable,31
84,paramedic,198
6,defendant,67
29,ink,145
22,ink,206
65,bud,107
27,paramedic,239
76,van,233
87,lining,99
11,jar,152
29,xbox,234
45,paramedic,112
15,auditor,235
37,paramedic,57
21,maker,245
68,lining,192
2,ink,240
72,queue,24
18,lining,144
79,paramedic,221
78,queue,40
59,snob,196
47,jar,127
88,bud,166
73,linguist,43
99,jar,215
10,defendant,86
79,xbox,215
2,defendant,77
3,paramedic,36
97,bud,89
40,jar,187
6,auditor,51
94,lining,114
36,vinyl,231
56,snob,24
90,doubt,56
10,defendant,240
17,doubt,173
88,lining,126
78,lining,134
58,xbox,243
19,quality,96
95,queue,154
58,auditor,235
68,auditor,227
30,doubt,108
76,bud,95
11,ink,94
70,vinyl,98
48,paramedic,137
64,xbox,148
2,snob,30
52,jar,177
85,feedback,62
87,defendant,228
79,auditor,91
71,xbox,131
28,offence,203
62,queue,81
22,snob,54
31,quality,46
28,linguist,178
42,van,185
5,ink,237
89,snob,98
56,snob,162
74,lining,203
2,snob,173
64,vinyl,243
25,queue,157
60,paramedic,30
21,snob,199
60,bud,221
74,bud,78
8,doubt,78
47,ink,100
45,vinyl,101
19,bud,42
14,ink,43
11,auditor,75
75,bud,227
4,auditor,222
72,offence,96
84,snob,241
8,maker,62
26,doubt,125
29,offence,73
59,defendant,184
70,defendant,105
84,vegetable,123
49,van,49
57,ink,20
95,doubt,103
73,bud,172
17,maker,65
3,linguist,231
34,xbox,221
45,paramedic,205
66,queue,212
85,maker,102
44,jar,180
8,quaffle,86
32,offence,209
89,defendant,112
17,xbox,88
94,lining,154
92,ink,64
79,queue,33
10,bud,45
36,bud,25
33,paramedic,208
27,doubt,23
32,doubt,123
29,paramedic,192
31,doubt,97
61,linguist,247
64,doubt,22
19,feedback,184
83,quaffle,64
19,feedback,111
91,quality,91
25,linguist,148
80,xbox,215
76,maker,169
86,queue,213
30,offence,84
7,offence,213
12,defendant,216
70,quality,185
93,quality,192
26,auditor,178
29,doubt,239
99,ink,97
62,van,208
8,ink,63
45,quality,125
66,defendant,216
38,jar,246
97,defendant,93
25,auditor,113
13,bud,162
62,jar,109
2,vegetable,36
71,auditor,240
32,offence,27
87,vinyl,78
99,quality,198
43,quality,49
28,bud,233
23,lining,56
42,maker,47
80,maker,165
77,quality,131
72,lining,206
58,snob,30
28,jar,150
8,linguist,91
85,paramedic,50
15,auditor,111
11,jar,75
45,xbox,239
41,quaffle,173
88,van,133
19,snob,123
30,defendant,106
30,snob,55
29,quality,123
60,offence,237
65,quality,240
34,van,244
30,quaffle,82
71,xbox,189
98,vinyl,73
71,quality,160
73,queue,108
63,lining,149
28,linguist,122
1,vinyl,61
72,quality,78
92,offence,166
64,feedback,176
18,auditor,74
54,ink,213
88,ink,57
61,vegetable,243
60,xbox,103
8,van,101
51,quaffle,108
86,quality,24
51,xbox,150
50,quality,180
57,van,51
1,xbox,200
71,doubt,169
16,paramedic,169
60,maker,54
12,quality,25
74,lining,208
88,lining,138
26,paramedic,240
65,auditor,179
38,quality,247
70,doubt,48
32,quaffle,206
20,jar,159
63,van,125
89,vinyl,112
3,vinyl,155
91,paramedic,106
29,vegetable,195
16,auditor,60
33,xbox,21
64,defendant,171
22,xbox,114
78,feedback,106
75,snob,202
65,van,238
42,lining,78
7,vinyl,239
97,xbox,127
20,feedback,20
61,auditor,170
18,doubt,215
81,offence,169
43,xbox,243
17,van,63
37,offence,63
9,maker,94
9,vinyl,241
57,bud,120
91,bud,67
63,offence,47
32,vinyl,96
95,offence,173
9,lining,215
66,maker,115
94,maker,103
41,quality,105
48,maker,206
23,queue,147
37,feedback,147
79,bud,66
64,lining,151
79,queue,28
63,lining,128
11,auditor,71
25,vegetable,78
30,vegetable,96
37,offence,125
93,vinyl,77
49,jar,218
6,linguist,31
91,offence,37
66,quaffle,188
99,offence,82
62,offence,100
34,vinyl,242
89,lining,224
20,lining,45
31,ink,103
50,defendant,222
15,van,82
61,quaffle,24
62,van,106
52,linguist,95
34,auditor,218
5,bud,243
99,maker,63
1,doubt,71
48,bud,143
98,bud,188
59,snob,26
16,queue,163
84,maker,138
36,auditor,177
45,vinyl,192
22,auditor,26
53,jar,158
48,vegetable,20
36,paramedic,58
16,defendant,73
40,xbox,164
58,van,222
86,xbox,162
2,maker,114
9,van,82
42,quaffle,91
78,defendant,44
53,ink,197
51,auditor,161
68,maker,113
70,snob,247
56,queue,157
40,ink,217
31,defendant,65
11,feedback,223
57,ink,167
100,snob,182
26,maker,93
100,van,45
88,xbox,248
41,lining,96
3,feedback,106
72,feedback,151
36,quaffle,160
85,quaffle,23
4,defendant,143
100,vegetable,176
26,ink,211
66,van,202
6,vinyl,130
81,xbox,241
32,feedback,60
21,van,27
52,paramedic,150
19,queue,100
65,jar,187
43,snob,246
70,lining,207
29,vinyl,170
35,ink,199
34,xbox,110
97,quality,63
79,jar,124
9,ink,151
30,vegetable,163
28,offence,27
64,xbox,112
89,xbox,180
2,vinyl,185
63,maker,229
